"date","location","location_type","location_code","location_code_type","data_type","value"
2020-04-17,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",0
2020-04-17,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",2
2020-04-17,"Nabeul","state_government","TN-21","ISO 3166-2:TN","recovered_new",3
2020-04-17,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",5
2020-04-17,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",5
2020-04-17,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",82
2020-04-18,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",19
2020-04-18,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",0
2020-04-18,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",0
2020-04-18,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",0
2020-04-18,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",0
2020-04-18,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",0
2020-04-18,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-04-19,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",0
2020-04-19,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",2
2020-04-19,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",0
2020-04-19,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-04-19,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-04-20,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",0
2020-04-20,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",0
2020-04-20,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",0
2020-04-20,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",1
2020-04-20,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",0
2020-04-20,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",0
2020-04-20,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",0
2020-04-20,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","recovered_new",4
2020-04-20,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-04-21,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",0
2020-04-21,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",0
2020-04-21,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-04-21,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-04-22,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",0
2020-04-22,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",0
2020-04-22,"Siliana","state_government","TN-34","ISO 3166-2:TN","recovered_new",0
2020-04-22,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-04-22,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",20
2020-04-23,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",0
2020-04-23,"Kasserine","state_government","TN-42","ISO 3166-2:TN","recovered_new",0
2020-04-23,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-04-23,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",4
2020-04-24,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",0
2020-04-24,"Kasserine","state_government","TN-42","ISO 3166-2:TN","recovered_new",0
2020-04-24,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",0
2020-04-24,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",0
2020-04-24,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",0
2020-04-24,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",13
2020-04-25,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",8
2020-04-25,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",0
2020-04-25,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",0
2020-04-25,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",0
2020-04-25,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",0
2020-04-25,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",1
2020-04-26,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",10
2020-04-26,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",29
2020-04-26,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Kasserine","state_government","TN-42","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Kef","state_government","TN-33","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",4
2020-04-26,"Nabeul","state_government","TN-21","ISO 3166-2:TN","recovered_new",6
2020-04-26,"Siliana","state_government","TN-34","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",13
2020-04-26,"Tozeur","state_government","TN-72","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-04-26,"Zaghouan","state_government","TN-22","ISO 3166-2:TN","recovered_new",1
2020-04-27,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",0
2020-04-27,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",0
2020-04-27,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",0
2020-04-27,"Nabeul","state_government","TN-21","ISO 3166-2:TN","recovered_new",0
2020-04-27,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",15
2020-04-27,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-04-28,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",0
2020-04-28,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",0
2020-04-28,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",0
2020-04-28,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",7
2020-04-28,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","recovered_new",0
2020-04-28,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",4
2020-04-28,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",0
2020-04-29,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",0
2020-04-29,"Kef","state_government","TN-33","ISO 3166-2:TN","recovered_new",0
2020-04-29,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",2
2020-04-29,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",9
2020-04-29,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-04-30,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",0
2020-04-30,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",0
2020-04-30,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",0
2020-04-30,"Nabeul","state_government","TN-21","ISO 3166-2:TN","recovered_new",0
2020-05-01,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",0
2020-05-01,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",5
2020-05-01,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",0
2020-05-01,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",0
2020-05-01,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",1
2020-05-01,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",0
2020-05-01,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",1
2020-05-01,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-05-02,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",0
2020-05-02,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",4
2020-05-03,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",0
2020-05-03,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",0
2020-05-03,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",11
2020-05-03,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",1
2020-05-03,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",6
2020-05-03,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",2
2020-05-03,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",8
2020-05-03,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",45
2020-05-03,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",0
2020-05-03,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",5
2020-05-03,"Siliana","state_government","TN-34","ISO 3166-2:TN","recovered_new",0
2020-05-03,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-05-03,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",2
2020-05-03,"Tozeur","state_government","TN-72","ISO 3166-2:TN","recovered_new",2
2020-05-03,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-05-04,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",21
2020-05-04,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",1
2020-05-04,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",3
2020-05-04,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",1
2020-05-04,"Kasserine","state_government","TN-42","ISO 3166-2:TN","recovered_new",5
2020-05-04,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",10
2020-05-04,"Kef","state_government","TN-33","ISO 3166-2:TN","recovered_new",0
2020-05-04,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",1
2020-05-04,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",10
2020-05-04,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",13
2020-05-04,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",8
2020-05-04,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",2
2020-05-05,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",16
2020-05-05,"Beja","state_government","TN-31","ISO 3166-2:TN","recovered_new",1
2020-05-05,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",27
2020-05-05,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",1
2020-05-05,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",10
2020-05-05,"Jandouba","state_government",NA,"ISO 3166-2:TN","recovered_new",1
2020-05-05,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",19
2020-05-05,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",5
2020-05-05,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",9
2020-05-05,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",6
2020-05-05,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",3
2020-05-05,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","recovered_new",1
2020-05-05,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",7
2020-05-05,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",4
2020-05-05,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-05-06,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",1
2020-05-06,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",2
2020-05-06,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",4
2020-05-06,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",0
2020-05-06,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",1
2020-05-06,"Tozeur","state_government","TN-72","ISO 3166-2:TN","recovered_new",1
2020-05-07,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",0
2020-05-07,"Nabeul","state_government","TN-21","ISO 3166-2:TN","recovered_new",0
2020-05-07,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-05-08,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",5
2020-05-08,"Beja","state_government","TN-31","ISO 3166-2:TN","recovered_new",0
2020-05-08,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",9
2020-05-08,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",0
2020-05-08,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",0
2020-05-08,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",3
2020-05-08,"Siliana","state_government","TN-34","ISO 3166-2:TN","recovered_new",1
2020-05-08,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",20
2020-05-09,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",2
2020-05-09,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",1
2020-05-09,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",1
2020-05-09,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",2
2020-05-09,"Tozeur","state_government","TN-72","ISO 3166-2:TN","recovered_new",2
2020-05-09,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",14
2020-05-10,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",1
2020-05-10,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",3
2020-05-10,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",1
2020-05-10,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",8
2020-05-10,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",1
2020-05-10,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",4
2020-05-10,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",4
2020-05-10,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",2
2020-05-10,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",2
2020-05-10,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",5
2020-05-10,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",1
2020-05-10,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",8
2020-05-11,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",2
2020-05-11,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",4
2020-05-11,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",2
2020-05-11,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",1
2020-05-11,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",4
2020-05-11,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",1
2020-05-11,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",4
2020-05-11,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",1
2020-05-11,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",3
2020-05-11,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",5
2020-05-12,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",1
2020-05-12,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",2
2020-05-12,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",3
2020-05-12,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",2
2020-05-12,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",1
2020-05-12,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",1
2020-05-12,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",2
2020-05-13,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",2
2020-05-13,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",1
2020-05-13,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",1
2020-05-13,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",2
2020-05-13,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",1
2020-05-13,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",1
2020-05-13,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",5
2020-05-13,"Nabeul","state_government","TN-21","ISO 3166-2:TN","recovered_new",2
2020-05-13,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",1
2020-05-13,"Siliana","state_government","TN-34","ISO 3166-2:TN","recovered_new",3
2020-05-13,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",1
2020-05-14,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",1
2020-05-14,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",1
2020-05-14,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",1
2020-05-14,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",1
2020-05-14,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",2
2020-05-14,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",5
2020-05-15,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",2
2020-05-15,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",2
2020-05-15,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",6
2020-05-15,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",7
2020-05-15,"Kef","state_government","TN-33","ISO 3166-2:TN","recovered_new",2
2020-05-15,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",2
2020-05-15,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",1
2020-05-15,"Nabeul","state_government","TN-21","ISO 3166-2:TN","recovered_new",1
2020-05-15,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",3
2020-05-15,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",2
2020-05-15,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",4
2020-05-16,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",0
2020-05-16,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",1
2020-05-16,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",1
2020-05-16,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",3
2020-05-17,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",2
2020-05-17,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",1
2020-05-17,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",1
2020-05-17,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",1
2020-05-17,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",1
2020-05-17,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",1
2020-05-17,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",2
2020-05-18,"Kasserine","state_government","TN-42","ISO 3166-2:TN","recovered_new",0
2020-05-18,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",0
2020-05-18,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",0
2020-05-18,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",1
2020-05-18,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","recovered_new",0
2020-05-18,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",1
2020-05-18,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",1
2020-05-19,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",1
2020-05-19,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",1
2020-05-19,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",2
2020-05-19,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",1
2020-05-19,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",2
2020-05-20,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",6
2020-05-20,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",1
2020-05-20,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",3
2020-05-20,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",5
2020-05-20,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",7
2020-05-20,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",0
2020-05-20,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",4
2020-05-20,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",1
2020-05-20,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",1
2020-05-20,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",1
2020-05-20,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",4
2020-05-20,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",3
2020-05-21,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",4
2020-05-21,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",2
2020-05-21,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",1
2020-05-21,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",1
2020-05-21,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",1
2020-05-21,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",6
2020-05-21,"Kef","state_government","TN-33","ISO 3166-2:TN","recovered_new",1
2020-05-21,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",1
2020-05-21,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",1
2020-05-21,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",1
2020-05-21,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",1
2020-05-21,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",1
2020-05-22,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",0
2020-05-22,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",1
2020-05-22,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",3
2020-05-22,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",1
2020-05-22,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-05-22,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",15
2020-05-23,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",3
2020-05-23,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",1
2020-05-23,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",1
2020-05-23,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",3
2020-05-23,"Manouba","state_government","TN-14","ISO 3166-2:TN","recovered_new",1
2020-05-23,"Mednine","state_government","TN-82","ISO 3166-2:TN","recovered_new",1
2020-05-23,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",0
2020-05-23,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",1
2020-05-23,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
2020-05-24,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",1
2020-05-24,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",2
2020-05-25,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",1
2020-05-25,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",1
2020-05-26,"Beja","state_government","TN-31","ISO 3166-2:TN","recovered_new",1
2020-05-26,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",1
2020-05-26,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",3
2020-05-26,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",1
2020-05-26,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",1
2020-05-26,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",2
2020-05-26,"Tataouine","state_government","TN-83","ISO 3166-2:TN","recovered_new",1
2020-05-27,"Ariana","state_government","TN-12","ISO 3166-2:TN","recovered_new",0
2020-05-27,"Beja","state_government","TN-31","ISO 3166-2:TN","recovered_new",0
2020-05-27,"Ben Arous","state_government","TN-13","ISO 3166-2:TN","recovered_new",0
2020-05-27,"Bizerte","state_government","TN-23","ISO 3166-2:TN","recovered_new",0
2020-05-27,"Gabes","state_government","TN-81","ISO 3166-2:TN","recovered_new",0
2020-05-27,"Gafsa","state_government","TN-71","ISO 3166-2:TN","recovered_new",2
2020-05-27,"Kairouan","state_government","TN-41","ISO 3166-2:TN","recovered_new",0
2020-05-27,"Kebili","state_government","TN-73","ISO 3166-2:TN","recovered_new",2
2020-05-27,"Mahdia","state_government","TN-53","ISO 3166-2:TN","recovered_new",1
2020-05-27,"Monastir","state_government","TN-52","ISO 3166-2:TN","recovered_new",1
2020-05-27,"Sfax","state_government","TN-61","ISO 3166-2:TN","recovered_new",2
2020-05-27,"Sidi Bouzid","state_government","TN-43","ISO 3166-2:TN","recovered_new",1
2020-05-27,"Sousse","state_government","TN-51","ISO 3166-2:TN","recovered_new",0
2020-05-27,"Tunis","state_government","TN-11","ISO 3166-2:TN","recovered_new",0
